Time Published,Overall Sentiment Score,Overall Sentiment Label,Ticker Sentiment
20230525T201500,0.304093,Somewhat-Bullish,"[{'ticker': 'RARE', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SRPT', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.137825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.110344', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NBIX', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ALNY', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IONS', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SAGE', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.136033', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ALKS', 'relevance_score': '0.463562', 'ticker_sentiment_score': '0.421704', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'UTHR', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PTCT', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IRWD', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JAZZ', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HZNP', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EBS', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INCY', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EXEL', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ACAD', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BPMC', 'relevance_score': '0.008968', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
20230525T201500,0.301909,Somewhat-Bullish,"[{'ticker': 'RARE', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SRPT', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.137791', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.110316', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NBIX', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ALNY', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IONS', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SAGE', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.135999', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ALKS', 'relevance_score': '0.46204', 'ticker_sentiment_score': '0.436007', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'UTHR', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PTCT', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IRWD', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JAZZ', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HZNP', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EBS', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INCY', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EXEL', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ACAD', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BPMC', 'relevance_score': '0.008935', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
20230525T124500,0.106613,Neutral,"[{'ticker': 'COST', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.220938', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AZN', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.033053', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.033053', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.220938', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PEP', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.220938', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ABBV', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.033053', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.033053', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.220938', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20230525T110000,0.16342,Somewhat-Bullish,"[{'ticker': 'AGIO', 'relevance_score': '0.057698', 'ticker_sentiment_score': '0.117976', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BMY', 'relevance_score': '0.057698', 'ticker_sentiment_score': '-0.038041', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.028868', 'ticker_sentiment_score': '0.141476', 'ticker_sentiment_label': 'Neutral'}]"
20230525T110000,0.158598,Somewhat-Bullish,"[{'ticker': 'AGIO', 'relevance_score': '0.055881', 'ticker_sentiment_score': '0.115893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BMY', 'relevance_score': '0.055881', 'ticker_sentiment_score': '-0.038016', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.027958', 'ticker_sentiment_score': '0.138966', 'ticker_sentiment_label': 'Neutral'}]"
20230525T103000,0.125208,Neutral,"[{'ticker': 'ADVM', 'relevance_score': '0.212814', 'ticker_sentiment_score': '0.150702', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GILD', 'relevance_score': '0.02692', 'ticker_sentiment_score': '0.043135', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.02692', 'ticker_sentiment_score': '0.043135', 'ticker_sentiment_label': 'Neutral'}]"
20230525T103000,0.124735,Neutral,"[{'ticker': 'ADVM', 'relevance_score': '0.177709', 'ticker_sentiment_score': '0.130266', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GILD', 'relevance_score': '0.025596', 'ticker_sentiment_score': '0.04281', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.025596', 'ticker_sentiment_score': '0.04281', 'ticker_sentiment_label': 'Neutral'}]"
20230525T102008,0.267405,Somewhat-Bullish,"[{'ticker': 'JPM', 'relevance_score': '0.116348', 'ticker_sentiment_score': '0.06132', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.116348', 'ticker_sentiment_score': '0.06132', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.116348', 'ticker_sentiment_score': '0.06132', 'ticker_sentiment_label': 'Neutral'}]"
20230525T035603,0.086558,Neutral,"[{'ticker': 'GS', 'relevance_score': '0.111488', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDT', 'relevance_score': '0.111488', 'ticker_sentiment_score': '0.068056', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.111488', 'ticker_sentiment_score': '0.068056', 'ticker_sentiment_label': 'Neutral'}]"
20230524T214508,0.162739,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.658245', 'ticker_sentiment_score': '0.242794', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20230524T163800,0.244213,Somewhat-Bullish,"[{'ticker': 'HESG', 'relevance_score': '0.056143', 'ticker_sentiment_score': '0.130013', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ZBH', 'relevance_score': '0.221819', 'ticker_sentiment_score': '0.119883', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EW', 'relevance_score': '0.056143', 'ticker_sentiment_score': '0.061901', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HOLX', 'relevance_score': '0.221819', 'ticker_sentiment_score': '0.113893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNN', 'relevance_score': '0.056143', 'ticker_sentiment_score': '0.061901', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DSSMY', 'relevance_score': '0.056143', 'ticker_sentiment_score': '0.061901', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BSX', 'relevance_score': '0.426824', 'ticker_sentiment_score': '0.303608', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.056143', 'ticker_sentiment_score': '0.061901', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PEN', 'relevance_score': '0.221819', 'ticker_sentiment_score': '0.17906', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MDT', 'relevance_score': '0.056143', 'ticker_sentiment_score': '0.061901', 'ticker_sentiment_label': 'Neutral'}]"
20230524T150247,0.187404,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.723441', 'ticker_sentiment_score': '0.353392', 'ticker_sentiment_label': 'Bullish'}]"
20230524T142000,0.228698,Somewhat-Bullish,"[{'ticker': 'NHNKF', 'relevance_score': '0.019474', 'ticker_sentiment_score': '0.085922', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABT', 'relevance_score': '0.019474', 'ticker_sentiment_score': '0.085922', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SSMXF', 'relevance_score': '0.019474', 'ticker_sentiment_score': '0.085922', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.019474', 'ticker_sentiment_score': '0.103792', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TMO', 'relevance_score': '0.019474', 'ticker_sentiment_score': '0.085922', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GRFS', 'relevance_score': '0.019474', 'ticker_sentiment_score': '0.085922', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDT', 'relevance_score': '0.019474', 'ticker_sentiment_score': '0.085922', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HAE', 'relevance_score': '0.019474', 'ticker_sentiment_score': '0.085922', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.019474', 'ticker_sentiment_score': '0.103792', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DHR', 'relevance_score': '0.019474', 'ticker_sentiment_score': '0.085922', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:UZS', 'relevance_score': '0.019474', 'ticker_sentiment_score': '0.143111', 'ticker_sentiment_label': 'Neutral'}]"
20230524T123538,0.071733,Neutral,"[{'ticker': 'CVS', 'relevance_score': '0.09402', 'ticker_sentiment_score': '-0.045597', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.09402', 'ticker_sentiment_score': '0.085727', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.09402', 'ticker_sentiment_score': '-0.146768', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GMAB', 'relevance_score': '0.09402', 'ticker_sentiment_score': '0.085727', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.09402', 'ticker_sentiment_score': '-0.087733', 'ticker_sentiment_label': 'Neutral'}]"
20230524T120052,0.210663,Somewhat-Bullish,"[{'ticker': 'BSGM', 'relevance_score': '0.101154', 'ticker_sentiment_score': '0.213755', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ATRC', 'relevance_score': '0.101154', 'ticker_sentiment_score': '0.103909', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDT', 'relevance_score': '0.101154', 'ticker_sentiment_score': '0.103909', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.101154', 'ticker_sentiment_score': '0.103909', 'ticker_sentiment_label': 'Neutral'}]"
20230524T111632,-0.035921,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.059341', 'ticker_sentiment_score': '-0.08316', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.176717', 'ticker_sentiment_score': '0.125631', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.059341', 'ticker_sentiment_score': '-0.070006', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GETY', 'relevance_score': '0.059341', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.118354', 'ticker_sentiment_score': '0.02832', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.059341', 'ticker_sentiment_score': '-0.08316', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AEO', 'relevance_score': '0.059341', 'ticker_sentiment_score': '-0.070006', 'ticker_sentiment_label': 'Neutral'}]"
20230524T105718,-0.151848,Somewhat-Bearish,"[{'ticker': 'MSFT', 'relevance_score': '0.031322', 'ticker_sentiment_score': '-0.065359', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NYT', 'relevance_score': '0.031322', 'ticker_sentiment_score': '0.039794', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.031322', 'ticker_sentiment_score': '-0.065359', 'ticker_sentiment_label': 'Neutral'}]"
20230524T095300,0.404679,Bullish,"[{'ticker': 'MDT', 'relevance_score': '0.827318', 'ticker_sentiment_score': '0.663241', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.063933', 'ticker_sentiment_score': '0.007162', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.063933', 'ticker_sentiment_score': '-0.154186', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
20230524T093000,0.333403,Somewhat-Bullish,"[{'ticker': 'MDT', 'relevance_score': '0.54572', 'ticker_sentiment_score': '0.59588', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.16171', 'ticker_sentiment_score': '0.236908', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20230524T000021,-0.106552,Neutral,"[{'ticker': 'BABA', 'relevance_score': '0.059636', 'ticker_sentiment_score': '-0.060178', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.059636', 'ticker_sentiment_score': '0.1', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:AMD', 'relevance_score': '0.11894', 'ticker_sentiment_score': '0.109421', 'ticker_sentiment_label': 'Neutral'}]"
20230523T195800,0.021813,Neutral,"[{'ticker': 'MCO', 'relevance_score': '0.205807', 'ticker_sentiment_score': '0.200412', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.485711', 'ticker_sentiment_score': '0.390831', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AWON', 'relevance_score': '0.103778', 'ticker_sentiment_score': '0.006636', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.205807', 'ticker_sentiment_score': '0.200412', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20230523T153500,0.188663,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.18967', 'ticker_sentiment_score': '-0.078613', 'ticker_sentiment_label': 'Neutral'}]"
20230523T140700,0.177604,Somewhat-Bullish,"[{'ticker': 'KVUE', 'relevance_score': '0.103331', 'ticker_sentiment_score': '0.0635', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DG', 'relevance_score': '0.254573', 'ticker_sentiment_score': '0.17587', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.350564', 'ticker_sentiment_score': '0.113499', 'ticker_sentiment_label': 'Neutral'}]"
20230523T123023,0.173493,Somewhat-Bullish,"[{'ticker': 'HQI', 'relevance_score': '0.030563', 'ticker_sentiment_score': '0.120291', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STRR', 'relevance_score': '0.408317', 'ticker_sentiment_score': '0.277978', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.030563', 'ticker_sentiment_score': '0.067076', 'ticker_sentiment_label': 'Neutral'}]"
20230522T231340,0.109019,Neutral,"[{'ticker': 'META', 'relevance_score': '0.073546', 'ticker_sentiment_score': '-0.090564', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ISRG', 'relevance_score': '0.073546', 'ticker_sentiment_score': '0.164543', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'INMD', 'relevance_score': '0.218161', 'ticker_sentiment_score': '-0.075638', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.146469', 'ticker_sentiment_score': '0.389319', 'ticker_sentiment_label': 'Bullish'}]"
20230522T190830,0.12863,Neutral,"[{'ticker': 'SNDL', 'relevance_score': '0.290952', 'ticker_sentiment_score': '0.220069', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.544495', 'ticker_sentiment_score': '0.225766', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20230522T160000,0.268268,Somewhat-Bullish,"[{'ticker': 'MDNDF', 'relevance_score': '0.084423', 'ticker_sentiment_score': '0.062411', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.084423', 'ticker_sentiment_score': '0.062411', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UL', 'relevance_score': '0.084423', 'ticker_sentiment_score': '0.062411', 'ticker_sentiment_label': 'Neutral'}]"
20230522T144200,0.251703,Somewhat-Bullish,"[{'ticker': 'OMRNF', 'relevance_score': '0.019978', 'ticker_sentiment_score': '0.084606', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ZBH', 'relevance_score': '0.019978', 'ticker_sentiment_score': '0.107246', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNN', 'relevance_score': '0.019978', 'ticker_sentiment_score': '0.107246', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SYK', 'relevance_score': '0.019978', 'ticker_sentiment_score': '0.107246', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DSSMY', 'relevance_score': '0.019978', 'ticker_sentiment_score': '0.107246', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BSX', 'relevance_score': '0.019978', 'ticker_sentiment_score': '0.084606', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.019978', 'ticker_sentiment_score': '0.107246', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDT', 'relevance_score': '0.039944', 'ticker_sentiment_score': '0.088725', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CNMD', 'relevance_score': '0.019978', 'ticker_sentiment_score': '0.107246', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:UZS', 'relevance_score': '0.019978', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
20230522T141625,0.229897,Somewhat-Bullish,"[{'ticker': 'BABA', 'relevance_score': '0.049322', 'ticker_sentiment_score': '0.351574', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'YMM', 'relevance_score': '0.098456', 'ticker_sentiment_score': '0.157784', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SZIHF', 'relevance_score': '0.098456', 'ticker_sentiment_score': '0.117531', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TCTZF', 'relevance_score': '0.147216', 'ticker_sentiment_score': '0.201651', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.049322', 'ticker_sentiment_score': '0.050443', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MPNGY', 'relevance_score': '0.098456', 'ticker_sentiment_score': '0.173445', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.049322', 'ticker_sentiment_score': '0.087', 'ticker_sentiment_label': 'Neutral'}]"
